userTimeStamp,timeTaken,totalDistance,Xdist,Ydist,stepCount (is tutorial?),buttonCount (currentMode),modeName,positionSeed,modeSeed,
8/30/2021 4:53:43 PM,44.43,0.03,0.01,0.03,3,1,spatialPitch,7,0,8/30/2021 17:31:10
8/30/2021 4:53:43 PM,44.15,0.15,0.00,0.15,4,1,spatialPitch,7,0,
8/30/2021 4:53:43 PM,42.98,0.11,0.08,0.08,5,1,spatialPitch,7,0,
8/30/2021 4:53:43 PM,25.66,0.07,0.05,0.05,6,1,spatialPitch,7,0,
8/30/2021 4:53:43 PM,37.32,0.06,0.01,0.06,7,1,spatialPitch,7,0,
8/30/2021 4:53:43 PM,32.07,0.01,0.00,0.01,8,1,spatialPitch,7,0,
8/30/2021 4:53:43 PM,41.63,0.06,0.02,0.06,9,1,spatialPitch,7,0,
8/30/2021 4:53:43 PM,16.56,0.07,0.04,0.05,10,1,spatialPitch,7,0,
,Time (s),2D Dist,X Dist,Y Dist,,,,,,
N = 178,22.42,1.21,0.92,0.61,,,,,,
,,,,,,,,,,
,,,X target,Y target,2D target,,,,,
,Acc:,,0.8728813559,0.906779661,0.8305084746,,,,,
